OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
4308,10192806,NOVA URGENT CARE - ASHBURN,703-554-1111,21785 FILIGREE COURT, ,ASHBURN,VA,20147,6213,LOUDOUN,51107,.15 OF A MILE SOUTH OF THE INTERSECTION OF FILIGREE COURT AND BEAUMEADE CIRCLE. ON THE SOUTH SIDE OF FILIGREE COURT., , , ,2006/12/18 00:00:00+00,PHONE,2006/12/18 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18467981,-77.4577386,39.0124915,NAVTEQ,2006Q3,ONENTITY,YES,TGS, 
4316,10844587,ADVANCED URGENT MEDICAL CARE,703-329-1037,6020 RICHMOND HIGHWAY,SUITE 100,ALEXANDRIA,VA,22303,2157,FAIRFAX,51059,LESS THAN .10 MILES SOUTHWEST OF MT EAGLE DR ON THE NORTHWEST SIDE OF RICHMOND HWY, , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18367063,-77.0693816,38.7866832,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4318,10194293,COMPREHENSIVE URGENT MEDICAL CARE,703-707-3707,1110 ELDEN STREET,SUITE 102A,HERNDON,VA,20170,5527,FAIRFAX,51059,ON THE SOUTHWEST CORNER OF ALABAMA DR AND ELDEN ST, , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18560098,-77.3987688,38.9649994,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3685
4321,10422285,SPOTSYLVANIA EMERGI-CENTER,540-786-7637,992 BRAGG ROAD, ,FREDERICKSBURG,VA,22407,6979,SPOTSYLVANIA,51177,ON THE NORTHWEST CORNER OF AMOS LN AND BRAGG RD, , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",101897671,-77.5183275,38.2924596,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3803
4326,11241561,VIRGINIA ADVANCED MEDICAL CENTER URGENT CARE CLINIC,703-817-7770,5900 CENTREVILLE ROAD,SUITE 202,CENTREVILLE,VA,20121,2425,FAIRFAX,51059,.10 MILES NORTHEAST OF UPPERRIDGE DR. ON THE WEST SIDE OF FORT DR., , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",108633281,-77.433308,38.8354034,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4361,10194330,SENTARA OBICI URGENT CARE CENTER,757-365-8057,919 SOUTH CHURCH STREET, ,SMITHFIELD,VA,23430,1715,ISLE OF WIGHT,51093,"LOCATED ON THE EAST SIDE OF S CHURCH ST, .3 MILES NORTH OF THE INTERSECTION OF BATTERY PARK RD AND S CHURCH ST.", , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",128087128,-76.6108551,36.9768825,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3797
4421,11522801,FAUQUIER URGENT CARE,540-347-4757,75 WEST LEE HIGHWAY, ,WARRENTON,VA,20186,2149,FAUQUIER,51061,LOCATED ON THE NORTH SIDE OF W LEE HWY BETWEEN FLETCHER DR AND BLACKWELL RD, , , ,2009/03/30 00:00:00+00,PHONE,2009/03/30 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",40046877,-77.7931306,38.729003,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4429,10194297,PATIENT FIRST - CEDAR ROAD,757-549-9935,1239 CEDAR ROAD, ,CHESAPEAKE,VA,23322,7103,CHESAPEAKE CITY,51550,"ON THE SOUTHWEST SIDE OF CEDAR ROAD, .1 NW OF ROUNTREE ROAD", , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24750355,-76.2846966,36.7168847,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3694
4449,11241563,OLD DOMINION URGENT CARE CENTER,703-893-2505,6262 OLD DOMINION DRIVE, ,MCLEAN,VA,22101,4217,FAIRFAX,51059,LESS THAN .10 MILES SOUTHEAST OF KIRBY RD ON THE NORTHEAST SIDE OF OLD DOMINION DR, , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18895619,-77.1523609,38.9212449,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4500,11241592,PRIME CARE URGENT AND FAMILY CARE,540-786-1200,9763 COURTHOUSE ROAD, ,SPOTSYLVANIA,VA,22553,1915,SPOTSYLVANIA,51177,ON THE SOUTHWEST CORNER OF COURTHOUSE RD AND SMITH STATION RD, , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",101898987,-77.5596584,38.2322034,NAVTEQ,2008Q1,ONENTITY,NO,TGS, 
4517,10421216,PATIENT FIRST - MIDLOTHIAN,804-744-6310,11020 HULL STREET ROAD, ,MIDLOTHIAN,VA,23112,3200,CHESTERFIELD,51041,.10 MILES SOUTHWEST OF WOODSONG DR ON THE NORTHWEST SIDE OF HULL ST RD, , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",34738277,-77.5986959,37.4383184,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3684
4524,11513104,HOADLY MEDICAL CARE,703-590-5999,6356 HOADLY ROAD, ,MANASSAS,VA,20112,3422,PRINCE WILLIAM,51153,LOCATED ON THE NORTHEAST CORNER OF PURCELL RD AND HOADLY RD., , , ,2009/02/10 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",128085815,-77.3959901,38.6731884,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4525,10844589,APPALACHIAN AFTER HOURS CARE,276-679-0800,1014 PARK AVENUE NORTHWEST, ,NORTON,VA,24273,1823,NORTON CITY,51720,LOCATED ON THE NORTH SIDE OF PARK AVE NW BETWEEN 10TH ST NW AND 11 ST NW., , , ,2009/02/10 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",101674813,-82.6339755,36.9324339,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4526,10421180,FIRST MED OF WILLIAMSBURG,757-229-4141,312 2ND STREET, ,WILLIAMSBURG,VA,23185,4528,WILLIAMSBURG CITY,51830,BETWEEN .1 AND .2 MILE EAST OF PARKWAY DRIVE ON NORTH SIDE OF 2ND STREET, , , ,2009/02/10 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",25194391,-76.6832645,37.2741361,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3738
4535,11513120,ADVANCE WALK IN URGENT CARE,703-257-2070,10535 CRESTWOOD DRIVE,SUITE 101,MANASSAS,VA,20109,4417,PRINCE WILLIAM,51153,"LOCATED ON THE SOUTH SIDE OF CRESTWOOD DR, .1 MILES SOUTHWEST OF SUDLEY RD.", , , ,2009/02/11 00:00:00+00,PHONE,2009/02/11 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24790737,-77.511515,38.7788661,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4536,11513073,MEDICAL CENTER OF STAFFORD,540-659-4157,608 GARRISONVILLE ROAD, ,STAFFORD,VA,22554,3706,STAFFORD,51179,ON THE NORTH SIDE OF GARRISONVILLE RD BETWEEN KINGSLAND DR AND BERKSHIRE DR, , , ,2009/02/10 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",33752531,-77.4409561,38.4738484,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4546,10421236,LAKEVIEW MEDICAL CENTER - SUFFOLK,757-539-0251,2000 MEADE PARKWAY, ,SUFFOLK,VA,23434,4259,SUFFOLK CITY,51800,ON THE SOUTHERN MOST END OF MEADE PKY ABOUT .2 MILES SOUTH OF THE INTERSECTION OF MEADE PKY AND PRUDEN BLVD., , , ,2009/01/13 00:00:00+00,PHONE,2009/01/13 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",25200428,-76.5948564,36.7605057,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3720
4572,10194323,VALLEY HEALTH URGENT CARE,540-536-2232,607 EAST JUBAL EARLY DRIVE, ,WINCHESTER,VA,22601,5178,WINCHESTER CITY,51840,LESS THAN .1 MILE EAST OF SOUTH PLEASANT VALLEY ROAD ON THE SOUTH SIDE OF EAST JUBAL EARLY DRIVE, , , ,2009/02/10 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24727592,-78.1645331,39.1638181,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3771
4575,10422268,I AND O MEDICAL CENTER,757-825-1100,593 ABERDEEN ROAD, ,HAMPTON,VA,23661,1332,HAMPTON CITY,51650,LOC ON THE W SIDE OF ABERDEEN RD LESS THAN .1 MI S OF 58TH ST, , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",25219692,-76.4033502,37.0112182,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3764
4576,10194316,PATIENT FIRST - SHORT PUMP,804-360-8061,3370 PUMP ROAD, ,RICHMOND,VA,23233,1130,HENRICO,51087,ON THE NW SIDE OF PUMP RD LESS THEN .1 MI SW OF NE OLD THREE CHOPT RD, , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18917888,-77.6136201,37.6496992,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3741
4622,10844145,LAKEVIEW MEDICAL CENTER - CHURCHLAND,757-483-7900,4868 BRIDGE ROAD, ,SUFFOLK,VA,23435,2048,SUFFOLK CITY,51800,ON THE NE CORNER OF COLLEGE DRIVE AND BRIDGE RD., , , ,2009/01/13 00:00:00+00,PHONE,2009/01/13 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",25223436,-76.421134,36.8661447,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4623,10422270,PATIENT FIRST - INDIAN RIVER,757-424-2490,5486 INDIAN RIVER ROAD, ,VIRGINIA BEACH,VA,23464,5365,VIRGINIA BEACH CITY,51810,ON THE NE CORNER OF THOMPKINS LN AND INDIAN RIVER RD., , , ,2009/01/13 00:00:00+00,PHONE,2009/01/13 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",25175260,-76.1810492,36.8011645,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3766
4624,10422259,LITTLE NECK MEDICAL ASSOCIATES,757-340-4901,2859 VIRGINIA BEACH BOULEVARD, ,VIRGINIA BEACH,VA,23452,7613,VIRGINIA BEACH CITY,51810,ON THE SE CORNER OF YORKTOWN AVE AND VIRGINIA BEACH BLVD., , , ,2009/01/13 00:00:00+00,PHONE,2009/01/13 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",19448699,-76.069225,36.8430925,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3736
4652,10422247,PATIENT FIRST - CARYTOWN,804-359-1337,12 NORTH THOMPSON STREET, ,RICHMOND,VA,23221,2718,RICHMOND CITY,51760,LOCATED ON THE SOUTHWEST CORNER OF N THOMPSON ST OF FLOYD AVE., , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18923809,-77.4884955,37.5580849,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3690
4657,10844132,CONCENTRA URGENT CARE - RICHMOND SOUTH,804-275-7200,9211 BURGE AVENUE, ,RICHMOND,VA,23237,3038,CHESTERFIELD,51041,LESS THAN .10 MILES SOUTH OF WILLIS RD ON THE EAST SIDE OF BURGE AVE, , , ,2009/02/09 00:00:00+00,PHONE,2009/02/09 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",34739815,-77.4221671,37.400157,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4664,10194319,URGENT CARE VIRGINIA,703-916-1211,4810 BEAUREGARD STREET,SUITE 206 B,ALEXANDRIA,VA,22312,1709,FAIRFAX,51059,ON THE NORTHWEST CORNER OF THE INTERSECTION OF BEAUREGARD ST AND LITTLE RIVER TPKE, , , ,2008/03/14 00:00:00+00,PHONE,2008/03/14 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18363297,-77.1435804,38.8189902,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_3755
4672,11241554,PIEDMONT PRIMECARE EAST,434-791-2612,404 AIRPORT DRIVE,SUITE A,DANVILLE,VA,24540,5196,DANVILLE CITY,51590,ON THE NORTHWEST CORNER OF AIRPORT DR AND GILBERT CT, , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123411791,-79.3425272,36.5797297,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4674,10844590,ARLINGTON URGENT CARE,703-717-7000,601 SOUTH CARLIN SPRINGS ROAD, ,ARLINGTON,VA,22204,1023,ARLINGTON,51013,ON THE NE SIDE OF S CARLIN SPRINGS RD LESS THEN .1 MI SE OF 6TH RD, , , ,2009/02/04 00:00:00+00,PHONE,2009/02/04 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18357627,-77.126058,38.8604727,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4675,10844597,KIDMED,804-422-5437,4687 POUNCEY TRACT ROAD, ,GLEN ALLEN,VA,23059,5802,HENRICO,51087,LOCATED ON THE E SIDE OF POUNCEY TRACT RD BETWEEN .2 AND .1 MILES S OF KAIN RD., , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18917127,-77.613104,37.6647668,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
4682,10422257,PATIENT FIRST - PARHAM ROAD,804-270-2150,2205 NORTH PARHAM ROAD, ,RICHMOND,VA,23229,3161,HENRICO,51087,ON THE SE SIDE OF N PARTNAD RD LESS THEN .1 MI SW OF FORDSON RD, , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18910899,-77.5577708,37.6200923,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3727
4683,11241570,RIVERSIDE STAT MD,804-684-5565,2246 GEORGE WASHINGTON MEMORIAL HIGHWAY, ,HAYES,VA,23072,3559,GLOUCESTER,51073,LOC ON THE W SIDE OF US-17 .3 MI S OF VA-216, , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",716652196,-76.4982502,37.2727982,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4685,10194324,EXPRESS MED,804-346-4545,5310 TWIN HICKORY ROAD, ,GLEN ALLEN,VA,23059,5682,HENRICO,51087,ON THE NE SIDE OF NUCKOLS RD BETWEEN .1 AND .2 MI NW OF OPACA LN, , , ,2009/02/09 00:00:00+00,PHONE,2009/02/09 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",724732028,-77.5849161,37.6806445,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3772
4697,10844134,CONCENTRA URGENT CARE - STERLING,703-435-7656,45305 CATALINA COURT,SUITE 103,STERLING,VA,20166,2337,LOUDOUN,51107,LOCATED ON THE SOUTH EAST SIDE OF THE INTERSECTION OF CATALINA CT AND PACIFIC BLVD., , , ,2009/02/05 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24736111,-77.4334631,38.9775288,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
4699,10422265,DALE WOOD CLINIC,703-680-5068,4158 DALE BOULEVARD, ,WOODBRIDGE,VA,22193,2225,PRINCE WILLIAM,51153,"LOCATED ON THE NORTHEAST SIDE OF DALE BLVD, .2 MILES SOUTHEAST OF MINNIEVILLE RD.", , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",736435210,-77.3348117,38.6434734,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3749
4700,10194318,LOUDOUN MEDICAL GROUP PRIMARY URGENT CARE CENTER,703-450-1125,44644 BENEDICT DRIVE,SUITE 107,STERLING,VA,20164, ,LOUDOUN,51107,LOCATED ON THE NORTH CORNER OF THE INTERSECTION OF BENEDICT DR AND POTOMAC VIEW RD., , , ,2009/02/05 00:00:00+00,PHONE,2009/02/05 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18467787,-77.3928726,39.0248106,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3753
4771,10194300,MY URGENT CARE - LAKE RIDGE,703-494-6160,12449 HEDGES RUN DRIVE, ,LAKE RIDGE,VA,22192,1715,PRINCE WILLIAM,51153,"LOCATED ON THE EAST SIDE OF HEDGES RUN RD, BETWEEN VA-641 AND COMMISSION CT.", , , ,2009/02/06 00:00:00+00,PHONE,2009/02/06 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24781043,-77.3113876,38.6861418,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3697
4772,10194331,PATIENT CARE PLUS,540-885-6789,42 LAMBERT STREET,SUITE 111,STAUNTON,VA,24401,2421,STAUNTON CITY,51790,ON THE SOUTH SIDE OF LAMBERT ST BETWEEN N AUGUSTA AND S LYNHAVEN DR, , , ,2009/02/10 00:00:00+00,PHONE,2009/02/10 00:00:00+00,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123620031,-79.0668102,38.1638254,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3798